date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:52:32	65938/65938	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:33%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-12/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-12/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:33	65716/65716	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:33%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-11/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-11/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:33	2509/2509	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Sep%202024%2010:22:34%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-beginning-after-the-end-chapter-188%2F&format=xml	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embedcd75	(from https://asurascanslation.com/the-beginning-after-the-end-chapter-188/)
15:52:35	66013/66013	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:34%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-10/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-10/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:35	65517/65517	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:34%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-9/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-9/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:36	65625/65625	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:36%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-8/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-8/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:36	65589/65589	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:37%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-7/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-7/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:36	4837/4837	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:22:37%20GMT	https://asurascanslation.com/wp-json/wp/v2/posts/38650	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/wp/v2/posts/38650.json	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-146/)
15:52:37	65758/65758	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:38%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-6/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-6/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:37	65682/65682	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:38%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-5/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-5/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:37	2463/2463	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:22:38%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-146%2F	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed4a87.json	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-146/)
15:52:38	65389/65389	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:39%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-4/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-4/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:38	65628/65628	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:39%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-3/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-3/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:38	2624/2624	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Sep%202024%2010:22:39%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-146%2F&format=xml	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embede945	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-146/)
15:52:39	65872/65872	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:40%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-2/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-2/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:39	40848/40848	---M--	200	added ('OK')	image/jpeg	etag:%229f90-666fecb7-6a046ac;;;%22	https://asurascanslation.com/wp-content/uploads/covers/top-tier-providence.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/top-tier-providence.jpg	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-146/)
15:52:39	66281/66281	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:40%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-1/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-1/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:40	144559/144559	---M--	200	added ('OK')	image/jpeg	etag:%22234af-66bda331-6a08b5b;;;%22	https://asurascanslation.com/wp-content/uploads/covers/the-priest-of-corruption.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/the-priest-of-corruption.jpg	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-146/)
15:52:41	81067/81067	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:41%20GMT	https://asurascanslation.com/manga/poison-eating-healer/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/manga/poison-eating-healer/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:42	114261/114261	---M--	200	added ('OK')	image/jpeg	etag:%221be55-66be4e67-6a08b8e;;;%22	https://asurascanslation.com/wp-content/uploads/covers/the-nebulas-civilization.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/the-nebulas-civilization.jpg	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-146/)
15:52:42	85476/85476	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:42%20GMT	https://asurascanslation.com/manga/the-counts-youngest-son-is-a-player/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/manga/the-counts-youngest-son-is-a-player/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:43	173101/173101	---M--	200	added ('OK')	image/jpeg	etag:%222a42d-66be4f18-6a08b9f;;;%22	https://asurascanslation.com/wp-content/uploads/covers/children-of-the-rune.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/children-of-the-rune.jpg	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-146/)
15:52:44	71597/71597	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:43%20GMT	https://asurascanslation.com/manga/solo-leveling-ragnarok/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/manga/solo-leveling-ragnarok/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:47	107818/107818	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:46%20GMT	https://asurascanslation.com/manga/infinite-level-up-in-murim/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/manga/infinite-level-up-in-murim/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:48	93875/93875	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:48%20GMT	https://asurascanslation.com/manga/talent-swallowing-magician/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/manga/talent-swallowing-magician/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:52:48	4131/4131	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:22:49%20GMT	https://asurascanslation.com/wp-json/wp/v2/posts/8542	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/wp/v2/posts/8542.json	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-145/)
15:52:49	939/939	---M-Z	200	added ('OK')	application/rss+xml	etag:%229b1191a3b3b9cc5f6c9d3665f5403150%22	https://asurascanslation.com/manga/mercenary-enrollment/feed/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/manga/mercenary-enrollment/feed/index.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:52:49	2463/2463	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:22:50%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-145%2F	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embedfa98.json	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-145/)
15:52:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Sep%202024%2010:22:51%20GMT	https://asurascanslation.com/?p=6588	C:/ILLUMINATI/final/herebaby/asurascanslation.com/index4f72.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:52:50	2624/2624	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Sep%202024%2010:22:51%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fthe-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-145%2F&format=xml	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed1b0d	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-145/)
15:52:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Sep%202024%2010:22:52%20GMT	https://asurascanslation.com//?order=title&type=Manga	C:/ILLUMINATI/final/herebaby/asurascanslation.com/index799f.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:52:51	118465/118465	---M--	200	added ('OK')	image/jpeg	etag:%221cec1-666fe990-6a046a8;;;%22	https://asurascanslation.com/wp-content/uploads/covers/martial-artist-lee-gwak.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/martial-artist-lee-gwak.jpg	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-145/)
15:52:52	65405/65405	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:53%20GMT	https://asurascanslation.com/mercenary-enrollment-chapter-202/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/mercenary-enrollment-chapter-202/index.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:52:54	249875/249875	---M--	200	added ('OK')	image/jpeg	etag:%223d013-66be4abc-6a08b7f;;;%22	https://asurascanslation.com/wp-content/uploads/covers/mr-devourer-please-act-like-a-final-boss.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/mr-devourer-please-act-like-a-final-boss.jpg	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-145/)
15:52:55	65630/65630	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:55%20GMT	https://asurascanslation.com/mercenary-enrollment-chapter-201/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/mercenary-enrollment-chapter-201/index.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:52:56	191415/191415	---M--	200	added ('OK')	image/jpeg	etag:%222ebb7-66bd966d-6a08b38;;;%22	https://asurascanslation.com/wp-content/uploads/covers/return-to-player.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/return-to-player.jpg	(from https://asurascanslation.com/the-story-of-a-low-rank-soldier-becoming-a-monarch-chapter-145/)
15:52:59	65528/65528	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:22:58%20GMT	https://asurascanslation.com/mercenary-enrollment-chapter-200/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/mercenary-enrollment-chapter-200/index.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:53:00	65974/65974	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:23:00%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-32/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-32/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:53:01	65043/65043	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:23:00%20GMT	https://asurascanslation.com/mercenary-enrollment-chapter-199/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/mercenary-enrollment-chapter-199/index.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:53:01	2520/2520	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:23:02%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fmanga%2Fi-stole-the-number-one-rankers-soul%2F	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed26ae.json	(from https://asurascanslation.com/manga/i-stole-the-number-one-rankers-soul/)
15:53:02	65271/65271	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:23:03%20GMT	https://asurascanslation.com/mercenary-enrollment-chapter-198/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/mercenary-enrollment-chapter-198/index.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:53:02	65712/65712	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:23:03%20GMT	https://asurascanslation.com/mercenary-enrollment-chapter-197/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/mercenary-enrollment-chapter-197/index.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:53:02	2724/2724	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Sep%202024%2010:23:03%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fmanga%2Fi-stole-the-number-one-rankers-soul%2F&format=xml	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embedfb18	(from https://asurascanslation.com/manga/i-stole-the-number-one-rankers-soul/)
15:53:03	65802/65802	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:23:03%20GMT	https://asurascanslation.com/mercenary-enrollment-chapter-196/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/mercenary-enrollment-chapter-196/index.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:53:04	148944/148944	---M--	200	added ('OK')	image/jpeg	etag:%22245d0-66be4a06-6a08b77;;;%22	https://asurascanslation.com/wp-content/uploads/covers/ending-maker.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/ending-maker.jpg	(from https://asurascanslation.com/manga/i-stole-the-number-one-rankers-soul/)
15:53:04	65814/65814	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:23:04%20GMT	https://asurascanslation.com/the-greatest-estate-developer-chapter-22/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/the-greatest-estate-developer-chapter-22/index.html	(from https://asurascanslation.com/manga/the-greatest-estate-developer/)
15:53:04	65115/65115	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:23:04%20GMT	https://asurascanslation.com/mercenary-enrollment-chapter-195/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/mercenary-enrollment-chapter-195/index.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:53:04	95745/95745	---M--	200	added ('OK')	image/jpeg	etag:%2217601-66cf4267-6a0001c;;;%22	https://asurascanslation.com/wp-content/uploads/covers/my-wife-is-actually-the-empress.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/my-wife-is-actually-the-empress.jpg	(from https://asurascanslation.com/manga/i-stole-the-number-one-rankers-soul/)
15:53:05	65320/65320	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:23:05%20GMT	https://asurascanslation.com/mercenary-enrollment-chapter-194/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/mercenary-enrollment-chapter-194/index.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:53:08	65131/65131	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:23:07%20GMT	https://asurascanslation.com/mercenary-enrollment-chapter-192/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/mercenary-enrollment-chapter-192/index.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
15:53:09	65315/65315	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:23:07%20GMT	https://asurascanslation.com/mercenary-enrollment-chapter-193/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/mercenary-enrollment-chapter-193/index.html	(from https://asurascanslation.com/manga/mercenary-enrollment/)
